ID,Marital_Status,Income,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,,,,,,,,,,,,,,,,,,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
3850,Together,"$14,918.00",07-12-2012,3,3,3,15,4,15,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
3852,Together,"$74,881.00",08-03-2013,505,72,270,36,27,54,9,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
3855,Married,"$22,419.00",04-18-2013,30,3,47,19,21,42,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
3856,Together,"$63,381.00",05-10-2012,571,50,142,33,50,159,4,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
3859,Together,"$73,059.00",08-31-2013,410,112,420,0,82,71,9,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
3865,Together,"$20,981.00",04-30-2013,2,12,10,6,13,30,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
3867,Together,"$73,059.00",08-31-2013,410,112,420,0,82,71,9,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
3870,Together,"$63,855.00",09-02-2013,359,35,314,93,116,89,7,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
3878,Single,"$31,859.00",02-27-2014,3,4,7,15,8,11,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
3885,Married,"$33,569.00",10-16-2013,16,2,18,3,0,24,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
3887,Single,"$27,242.00",11-11-2012,3,17,26,20,1,39,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
3896,Married,"$27,255.00",07-11-2013,22,1,11,0,1,2,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
3900,Married,"$65,685.00",03-29-2014,642,14,49,0,7,57,9,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
3910,Divorced,"$83,829.00",08-10-2013,897,161,430,186,161,27,4,,,,,,,,,,,,,,,,,,6,1,0,1,1,0
3916,Together,"$49,269.00",08-15-2012,639,8,166,11,8,58,7,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
3919,Single,"$72,309.00",11-03-2013,960,0,883,50,38,0,5,,,,,,,,,,,,,,,,,,8,0,0,0,1,0
3921,Widow,"$28,457.00",10-28-2012,24,1,108,29,29,14,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
3924,Divorced,"$57,912.00",03-17-2014,801,0,80,0,0,35,8,,,,,,,,,,,,,,,,,,12,0,1,0,0,0
3933,Together,"$44,010.00",10-13-2012,186,36,234,86,72,48,10,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
3934,Married,"$61,286.00",02-08-2013,356,0,107,19,9,117,7,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
3945,Widow,"$68,117.00",10-03-2013,618,44,215,0,17,36,11,,,,,,,,,,,,,,,,,,4,1,0,0,0,0
3955,Divorced,"$4,861.00",06-22-2014,2,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
3967,Married,"$78,931.00",10-25-2013,331,197,170,58,152,35,2,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
3968,Divorced,"$65,706.00",06-28-2013,918,10,129,13,0,129,11,,,,,,,,,,,,,,,,,,12,0,1,1,0,1
3969,Together,"$43,018.00",01-11-2013,35,4,17,7,6,64,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
3972,Together,"$50,200.00",03-04-2013,266,6,51,8,6,64,7,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
3979,Divorced,"$90,687.00",05-22-2013,982,17,672,23,34,51,6,,,,,,,,,,,,,,,,,,8,0,0,1,0,0
4001,Together,"$64,014.00",10-06-2014,406,0,30,0,0,8,8,,,,,,,,,,,,,,,,,,5,0,0,0,1,0
4002,Married,"$77,037.00",10-13-2013,463,96,333,168,53,10,7,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
4012,Together,"$62,220.00",11-08-2012,799,12,375,16,12,12,7,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4023,Married,"$22,979.00",06-09-2012,16,17,19,20,21,22,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4037,Divorced,"$31,859.00",06-14-2013,3,1,3,8,0,5,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4042,Divorced,"$43,300.00",10-13-2012,91,3,52,2,1,31,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4047,Married,"$65,324.00",11-01-2014,384,0,102,21,32,5,6,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
4050,Married,"$49,605.00",06-21-2014,42,16,29,12,20,8,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4055,Single,"$18,746.00",05-29-2014,2,10,11,12,9,20,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4058,Single,"$61,284.00",12-10-2013,618,15,106,20,7,45,11,,,,,,,,,,,,,,,,,,8,0,1,0,0,0
4065,Married,"$49,544.00",12-02-2013,308,0,73,0,0,23,5,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
4066,Divorced,"$21,282.00",11-05-2014,1,5,8,4,8,20,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4070,Married,"$94,871.00",01-09-2012,169,24,553,188,0,144,8,,,,,,,,,,,,,,,,,,4,0,1,1,0,0
4073,Married,"$63,564.00",01-29-2014,769,80,252,15,34,65,10,,,,,,,,,,,,,,,,,,7,1,0,0,0,0
4084,Together,"$60,934.00",01-17-2014,224,155,155,192,93,54,6,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
4086,Married,"$18,690.00",12-28-2012,6,1,7,23,4,19,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4088,Together,"$31,497.00",06-12-2012,108,1,28,13,1,4,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4093,Together,"$53,253.00",11-02-2013,216,9,57,20,9,125,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4094,Married,"$60,544.00",08-25-2012,201,2,43,3,5,35,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4095,Married,"$37,150.00",11-09-2012,167,37,64,49,34,116,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4096,Divorced,"$41,335.00",12-26-2013,112,19,21,16,14,5,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4098,Married,"$24,639.00",01-28-2014,20,3,16,0,4,1,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4099,Married,"$30,675.00",12-11-2012,10,2,16,11,2,21,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4102,Married,"$37,284.00",03-29-2013,11,1,2,2,1,6,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4107,Together,"$46,681.00",08-10-2013,269,15,69,15,19,38,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4114,Married,"$79,143.00",11-08-2012,650,37,780,27,167,32,6,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
4119,Together,"$38,620.00",11-05-2013,112,17,44,34,22,89,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4120,Single,"$49,514.00",12-17-2013,88,39,78,58,13,93,6,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4122,Married,"$79,205.00",08-29-2012,504,23,117,179,28,44,6,,,,,,,,,,,,,,,,,,4,0,0,0,1,0
4127,Married,"$77,766.00",02-22-2013,1004,59,265,115,59,27,11,,,,,,,,,,,,,,,,,,11,1,0,0,0,0
4128,Together,"$56,067.00",07-20-2013,517,12,54,16,6,120,7,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
4136,Single,"$7,500.00",03-12-2012,10,17,18,8,26,40,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4137,Together,"$70,666.00",06-12-2013,398,40,367,119,122,30,7,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4138,Single,"$76,624.00",05-24-2014,411,106,147,54,115,66,5,,,,,,,,,,,,,,,,,,7,1,0,0,0,0
4141,Together,"$71,613.00",08-21-2013,426,49,127,111,21,42,8,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
4148,Married,"$38,988.00",08-20-2012,164,24,103,12,3,42,5,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4149,Together,"$76,140.00",05-13-2014,586,66,653,17,0,26,5,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4168,Single,"$37,070.00",03-20-2013,231,7,137,4,15,39,5,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
4174,Together,"$55,249.00",04-17-2014,97,1,19,2,0,11,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4179,Together,"$24,221.00",08-20-2013,8,9,9,2,5,22,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4184,Together,"$52,157.00",07-06-2014,189,2,29,3,2,40,3,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4186,Together,"$34,026.00",05-08-2013,18,6,15,12,8,17,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4188,Single,"$36,864.00",08-13-2012,204,5,39,17,0,89,5,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4198,Together,"$29,672.00",12-03-2013,9,1,3,0,4,8,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4200,Married,"$44,159.00",06-17-2014,167,2,62,24,13,7,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4201,Single,"$57,967.00",03-03-2013,229,7,137,4,0,91,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
4207,Married,"$87,171.00",01-05-2013,1001,44,107,58,44,44,6,,,,,,,,,,,,,,,,,,11,1,0,1,0,0
4211,Married,"$20,425.00",10-29-2012,4,12,5,3,16,17,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4216,Single,"$91,065.00",02-22-2013,822,114,108,179,137,114,7,,,,,,,,,,,,,,,,,,9,0,0,1,1,0
4220,Married,"$59,892.00",02-11-2013,73,0,13,0,1,0,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4227,Together,"$32,889.00",06-09-2013,28,0,13,4,2,8,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4240,Married,"$17,345.00",03-11-2012,4,9,16,17,0,12,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4246,Single,"$6,560.00",12-12-2013,67,11,26,4,3,262,1,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
4248,Single,"$98,777.00",02-17-2014,1000,19,711,125,115,38,4,,,,,,,,,,,,,,,,,,9,0,1,0,0,0
4252,Married,"$44,375.00",03-23-2014,213,5,28,7,7,41,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4259,Single,"$19,485.00",09-24-2013,6,0,4,0,0,0,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4261,Single,"$82,800.00",11-24-2012,1006,22,115,59,68,45,7,,,,,,,,,,,,,,,,,,12,0,0,1,1,0
4268,Married,"$53,154.00",09-06-2014,129,0,21,0,1,7,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4271,Together,"$38,683.00",04-10-2012,46,35,69,84,41,66,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4278,Single,"$87,188.00",03-06-2013,910,111,724,49,74,55,10,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4279,Single,"$39,548.00",03-31-2014,15,4,10,3,4,18,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4286,Single,"$57,642.00",09-01-2014,580,6,58,8,0,27,7,,,,,,,,,,,,,,,,,,6,1,0,0,0,0
4290,Married,"$30,467.00",03-19-2014,1,3,8,2,5,5,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4297,Together,"$23,228.00",01-26-2014,13,2,18,6,1,0,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4298,Together,"$20,427.00",03-24-2014,5,0,4,0,0,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4299,Together,"$70,971.00",09-21-2012,1001,17,572,93,125,17,11,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4301,Married,"$35,178.00",10-01-2013,23,1,13,2,2,18,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
4303,Together,"$6,835.00",08-12-2012,107,2,12,2,2,12,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
4310,Married,"$80,589.00",01-22-2014,507,93,520,242,40,26,5,,,,,,,,,,,,,,,,,,5,0,0,0,1,0
4320,Single,"$60,152.00",03-28-2013,325,83,300,86,58,91,6,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
4322,Together,"$77,863.00",11-27-2013,881,38,319,16,25,12,4,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
4324,Married,"$42,387.00",10-29-2012,235,0,235,19,4,191,8,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
4328,Married,"$21,955.00",07-09-2013,5,1,7,17,14,11,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4329,Married,"$18,988.00",05-23-2014,6,0,6,2,1,1,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4331,Together,"$85,738.00",01-23-2014,913,26,376,17,26,13,3,,,,,,,,,,,,,,,,,,11,0,1,1,0,0
4333,Together,"$32,144.00",03-23-2014,41,0,10,0,0,3,2,,,,,,,,,,,,,,,,,,3,0,1,0,0,0
4338,Single,"$39,062.00",03-25-2014,23,0,9,0,0,12,1,,,,,,,,,,,,,,,,,,3,1,0,0,0,0
4339,Married,"$67,353.00",12-31-2013,702,17,151,0,8,35,5,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
4345,Single,$0.00,12-01-2014,5,1,9,2,0,4,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4351,Divorced,"$37,244.00",04-27-2013,18,2,10,0,0,25,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
4356,Together,"$71,819.00",08-28-2013,1224,28,140,0,14,168,3,,,,,,,,,,,,,,,,,,5,0,1,1,0,0
4368,Married,"$47,850.00",03-12-2013,42,7,43,20,12,10,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4369,Absurd,"$65,487.00",10-01-2014,240,67,500,199,0,163,3,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4370,Together,"$43,482.00",11-13-2013,18,1,32,6,3,28,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4376,Single,"$32,218.00",02-15-2014,10,24,15,13,1,30,2,,,,,,,,,,,,,,,,,,3,1,0,0,0,0
4377,Married,"$52,914.00",07-01-2013,254,10,44,30,10,227,7,,,,,,,,,,,,,,,,,,3,1,0,0,0,0
4381,Married,"$46,463.00",08-18-2013,163,2,40,8,11,11,3,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4385,Single,"$36,038.00",05-31-2013,23,0,15,0,2,7,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4390,Together,"$75,315.00",04-15-2014,459,15,171,142,23,31,5,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
4391,Divorced,"$63,841.00",04-21-2013,635,15,100,20,7,131,9,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
4394,Married,"$81,051.00",05-23-2014,1142,29,249,38,29,14,5,,,,,,,,,,,,,,,,,,12,0,1,1,0,0
4399,Together,"$68,695.00",06-25-2014,458,81,356,106,50,40,4,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
4405,Married,"$63,915.00",07-30-2013,622,7,115,30,0,15,6,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
4406,Together,"$67,419.00",01-16-2013,846,84,352,91,56,42,9,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
4415,Married,"$16,860.00",12-09-2012,10,4,4,3,3,14,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4418,Single,"$89,616.00",02-25-2013,671,47,655,145,111,15,7,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
4426,Single,"$55,801.00",09-22-2013,367,4,51,6,4,95,7,,,,,,,,,,,,,,,,,,6,0,0,0,1,0
4427,Single,"$83,257.00",09-18-2012,536,27,590,38,107,67,5,,,,,,,,,,,,,,,,,,12,1,0,1,0,0
4432,Divorced,"$31,615.00",03-16-2013,2,3,20,6,11,9,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4436,Single,"$20,180.00",02-20-2013,18,42,24,15,20,18,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4437,Married,"$65,316.00",04-24-2013,112,6,92,3,9,38,3,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4440,Married,"$64,100.00",10-09-2013,509,0,27,0,0,10,8,,,,,,,,,,,,,,,,,,6,0,1,0,0,0
4442,Single,"$46,524.00",05-04-2013,31,19,35,26,14,52,1,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4444,Married,"$30,023.00",03-24-2014,11,0,16,7,6,21,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4452,Single,"$50,388.00",05-28-2014,292,6,37,0,3,34,6,,,,,,,,,,,,,,,,,,6,0,1,0,1,0
4459,Single,"$30,279.00",12-30-2012,10,4,14,4,4,1,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4470,Married,"$58,646.00",10-06-2013,62,1,44,6,5,22,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4472,Divorced,"$35,682.00",06-27-2014,23,0,8,6,2,18,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4475,Married,"$69,098.00",02-16-2013,1315,22,780,145,0,178,7,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
4477,Together,"$69,096.00",09-27-2013,247,49,159,7,82,109,5,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
4478,Married,"$63,777.00",03-24-2013,457,5,106,15,17,53,11,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4480,Married,"$60,432.00",09-03-2014,365,3,15,4,3,11,7,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4483,Single,"$72,354.00",04-17-2013,315,26,473,220,12,182,2,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4487,Single,"$39,858.00",01-24-2013,15,20,25,2,7,26,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4491,Married,"$62,845.00",01-10-2012,1099,0,45,0,0,34,3,,,,,,,,,,,,,,,,,,10,0,1,0,0,0
4500,Together,"$68,682.00",06-10-2013,919,0,505,99,30,45,4,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
4501,Single,"$69,882.00",10-11-2013,292,127,635,132,127,165,3,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
4507,Single,"$72,228.00",11-27-2012,631,28,491,30,14,56,6,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
4508,Single,"$75,127.00",05-22-2014,203,35,305,46,17,227,2,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4518,Together,"$85,693.00",04-20-2013,386,172,183,185,132,111,9,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
4530,Widow,"$78,427.00",10-24-2012,972,19,595,180,26,138,3,,,,,,,,,,,,,,,,,,10,0,0,0,1,0
4541,Together,"$38,946.00",10-24-2013,116,6,82,6,6,41,3,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4543,Married,"$82,497.00",10-31-2012,777,129,573,216,21,203,2,,,,,,,,,,,,,,,,,,9,0,0,1,0,0
4547,Together,"$13,672.00",04-17-2013,6,2,9,2,1,5,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4548,Single,"$41,967.00",11-23-2013,23,4,10,0,2,15,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4550,Together,"$33,564.00",06-24-2014,61,0,3,0,0,7,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4552,Married,"$51,373.00",06-22-2013,83,2,101,64,26,117,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4554,Together,"$47,009.00",01-10-2013,171,45,73,59,10,90,3,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
4557,Together,"$22,070.00",04-10-2013,10,7,19,8,2,21,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4580,Married,"$75,759.00",10-25-2013,1394,22,708,89,91,182,9,,,,,,,,,,,,,,,,,,9,1,0,1,1,0
4587,Widow,"$45,006.00",07-18-2013,162,25,53,16,0,10,3,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
4597,Together,"$82,072.00",02-07-2013,889,55,685,168,92,129,3,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
4599,Married,"$49,681.00",04-11-2013,411,0,26,0,0,21,7,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
4603,Married,"$65,695.00",01-31-2014,371,32,189,0,58,6,5,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
4607,Together,"$71,367.00",08-23-2013,227,23,389,42,21,75,4,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
4608,Divorced,"$81,361.00",02-25-2014,163,23,424,27,65,76,3,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
4609,Married,"$57,705.00",11-01-2014,383,0,53,6,4,40,8,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4611,Together,"$105,471.00",01-21-2013,1009,181,104,202,21,207,9,,,,,,,,,,,,,,,,,,13,0,0,1,1,0
4619,Single,"$113,734.00",05-28-2014,6,2,3,1,262,3,27,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4637,Single,"$74,637.00",05-18-2013,960,64,464,146,0,16,6,,,,,,,,,,,,,,,,,,9,0,0,0,1,0
4640,Divorced,"$70,647.00",09-21-2012,561,85,171,25,123,114,4,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
4643,Married,"$27,803.00",08-26-2012,8,26,46,38,9,49,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4646,Married,"$78,497.00",01-12-2013,207,26,447,75,0,223,5,,,,,,,,,,,,,,,,,,12,0,0,0,1,0
4653,Together,"$42,011.00",03-26-2013,131,0,16,2,1,39,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4654,Together,"$75,114.00",07-11-2013,571,12,523,63,60,24,3,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4656,Single,"$51,250.00",03-30-2013,342,32,230,34,32,40,10,,,,,,,,,,,,,,,,,,4,1,0,0,0,0
4669,Married,"$24,480.00",11-02-2013,4,19,9,28,25,17,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4673,Married,"$81,300.00",10-30-2012,1004,12,145,32,12,36,10,,,,,,,,,,,,,,,,,,5,0,0,0,1,0
4676,Widow,"$73,705.00",05-03-2014,612,91,520,258,107,107,9,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
4679,Married,"$78,710.00",05-23-2014,721,0,152,119,50,50,7,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
4682,Married,"$51,876.00",10-15-2013,99,27,102,28,48,6,2,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
4686,Widow,"$82,571.00",02-04-2014,861,31,558,62,95,79,6,,,,,,,,,,,,,,,,,,13,0,0,1,0,0
4687,Married,"$80,739.00",05-23-2013,674,92,736,39,0,92,3,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
4690,Married,"$50,725.00",02-13-2013,443,10,75,0,10,48,8,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
4692,Married,"$7,500.00",01-08-2012,7,0,12,13,7,32,4,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
4697,Divorced,"$35,416.00",06-13-2013,248,3,81,4,3,51,7,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4698,Married,"$50,150.00",06-20-2013,135,46,92,65,61,11,5,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
4702,Single,"$61,839.00",12-08-2012,1000,155,379,224,17,120,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4706,Single,"$34,704.00",04-27-2013,29,0,5,0,1,5,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4712,Together,"$20,193.00",11-28-2012,8,8,22,24,11,9,1,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4713,Married,"$31,605.00",11-22-2012,74,0,42,2,1,6,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4725,Together,"$50,616.00",04-13-2014,30,2,25,0,1,9,1,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4741,Married,"$65,463.00",01-30-2014,391,32,70,21,32,16,6,,,,,,,,,,,,,,,,,,9,0,1,0,0,0
4743,Married,"$56,242.00",03-03-2013,689,8,167,11,8,88,8,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
4749,Together,"$58,554.00",09-26-2012,368,24,68,38,0,88,8,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
4754,Married,"$33,585.00",09-25-2013,30,11,33,13,6,29,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4756,Divorced,"$63,998.00",12-20-2013,176,29,818,0,33,112,7,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
4764,Together,"$40,442.00",08-19-2012,45,12,52,25,22,13,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
4767,Married,"$70,924.00",07-04-2014,635,114,254,132,152,76,6,,,,,,,,,,,,,,,,,,7,0,0,1,0,0
4769,Together,"$57,954.00",06-18-2014,456,4,24,0,0,9,8,,,,,,,,,,,,,,,,,,6,0,1,0,0,0
4785,Together,"$77,622.00",04-14-2014,520,7,154,19,0,14,6,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
4786,Married,"$75,330.00",04-10-2012,555,82,257,93,61,61,10,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
4789,Together,"$80,812.00",09-17-2013,769,22,500,210,143,33,4,,,,,,,,,,,,,,,,,,5,1,0,1,1,0
4790,Divorced,"$79,803.00",02-06-2014,574,8,216,21,16,33,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4791,Together,"$44,964.00",12-16-2012,19,1,17,2,0,2,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4796,Divorced,"$49,638.00",04-19-2014,18,10,3,3,5,0,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4808,Married,"$15,759.00",05-09-2013,1,2,5,6,0,3,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4817,Divorced,"$22,304.00",04-08-2012,3,2,7,0,4,2,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4827,Single,"$54,998.00",10-03-2013,154,22,202,39,30,8,4,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
4828,Divorced,"$79,865.00",06-18-2014,71,99,278,185,121,38,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4832,Married,"$27,244.00",07-03-2014,6,5,17,3,24,46,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4837,Married,"$71,322.00",02-16-2013,753,43,226,69,10,204,8,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
4838,Together,"$22,775.00",06-19-2013,5,1,8,0,0,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4843,Single,"$75,127.00",05-22-2014,203,35,305,46,17,227,2,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
4855,Together,"$30,351.00",06-06-2013,14,0,24,3,3,2,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
4856,Married,"$82,347.00",06-11-2012,556,54,845,202,133,63,7,,,,,,,,,,,,,,,,,,10,1,0,0,1,0
4860,Single,"$24,206.00",08-03-2013,7,2,8,3,2,3,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
4864,Married,"$34,380.00",02-05-2013,72,7,58,13,1,24,4,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
